Country,Year,"Number of New
Limited Liability Companies",New business density rate,Country_Code,Region,Income group,Account (% age 15+),Saved at a financial institution (% age 15+),indicator,estimate,Economy,Informal_Economy_Percentage,Series Name.x,Series Code.x,Country Name.x,Female_LFP,Series Name.y,Series Code.y,Country Name.y,Male_LFP,LFP_Gender_Gap,Country Name.x.x,Indicator Name.x,Indicator Code.x,Country Name.y.y,Indicator Name.y,Indicator Code.y,GDP_Constant_2015USD,Country Name.x.x.x,Indicator Name.x.x,Indicator Code.x.x,Gov_Edu_Spending_PctGDP,Country Name.y.y.y,Indicator Name.y.y,Indicator Code.y.y,Female_Pop_Percentage,Country Name.x.x.x.x,Indicator Name.x.x.x,Indicator Code.x.x.x,Country Name.y.y.y.y,Indicator Name.y.y.y,Indicator Code.y.y.y,Working_Age_Pop,Country Name.x.x.x.x.x,Population_Growth,Total_Population,Entrepreneurship_Score,WEFS,Country Name.x.x.x.x.x.x,Indicator Name.x.x.x.x,Indicator Code.x.x.x.x,Employment_Agriculture,Country Name.y.y.y.y.y,Indicator Name.y.y.y.y,Indicator Code.y.y.y.y,Employment_Industry,Country Name,Indicator Name,Indicator Code,Employment_Services,Dominant_Employment_Sector,region,sub-region
Thailand,2017,74517,1.477577923,THA,East Asia & Pacific (excluding high income),Upper middle income,0.815940022,0.388010204,cc,-0.446126044,Thailand,46.02158737,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Thailand,59.351,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Thailand,76.179,16.828,Thailand,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Thailand,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4.32E+11,Thailand,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.465321541,Thailand,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.92519501,Thailand,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Thailand,"Population ages 15-64, total",SP.POP.1564.TO,50806258,Thailand,0.42296351,71160187,75,1.269674632,Thailand,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,31.52968243,Thailand,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.90019807,Thailand,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,45.57012204,Services,Asia,South-eastern Asia
Thailand,2021,72958,1.46216006,THA,East Asia & Pacific (excluding high income),Upper middle income,0.955769956,0.522789419,cc,-0.478870928,,46.81084951,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Thailand,59.18,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Thailand,75.251,16.071,Thailand,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Thailand,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4.39E+11,Thailand,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.982124329,Thailand,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,51.14674836,Thailand,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Thailand,"Population ages 15-64, total",SP.POP.1564.TO,50723517,Thailand,0.119758275,71727332,75,1.260019963,Thailand,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,31.89732039,Thailand,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.27254499,Thailand,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,45.83013462,Services,Asia,South-eastern Asia
Togo,2011,783,0.209321294,TGO,Sub-Saharan Africa (excluding high income),Low income,0.101852402,0.036306083,cc,-1.026531458,Togo,33.42405701,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Togo,55.618,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Togo,60.817,5.199,Togo,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Togo,GDP (constant 2015 US$),NY.GDP.MKTP.KD,4592288208,Togo,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.077500105,Togo,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.89618988,Togo,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Togo,"Population ages 15-64, total",SP.POP.1564.TO,3847507,Togo,2.694618859,6916474,75,2.052071433,Togo,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,37.04621293,Togo,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.68235513,Togo,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,44.27147535,Services,Africa,Sub-Saharan Africa
Togo,2014,911,0.224951991,TGO,Sub-Saharan Africa (excluding high income),Low income,0.182514623,0.066652671,cc,-0.90018332,Togo,32.65607834,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Togo,55.64,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Togo,60.732,5.092,Togo,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Togo,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5457066909,Togo,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.423769951,Togo,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.83718194,Togo,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Togo,"Population ages 15-64, total",SP.POP.1564.TO,4157712,Togo,2.534481353,7472450,75,2.104101918,Togo,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,36.69387522,Togo,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.78186304,Togo,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,44.52430195,Services,Africa,Sub-Saharan Africa
Togo,2017,2032,0.46258797,TGO,Sub-Saharan Africa (excluding high income),Low income,0.452893525,0.117776074,cc,-0.735369742,Togo,31.72999001,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Togo,55.738,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Togo,60.403,4.665,Togo,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Togo,GDP (constant 2015 US$),NY.GDP.MKTP.KD,6238457455,Togo,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.765269995,Togo,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.78138645,Togo,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Togo,"Population ages 15-64, total",SP.POP.1564.TO,4499861,Togo,2.498975657,8057140,75,2.181143304,Togo,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,33.79228087,Togo,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.33208984,Togo,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,46.8755915,Services,Africa,Sub-Saharan Africa
Togo,2021,5384,1.099272202,TGO,Sub-Saharan Africa (excluding high income),Low income,0.496056348,0.116521381,cc,-0.690799415,,32.60337512,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Togo,55.669,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Togo,59.717,4.048,Togo,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Togo,GDP (constant 2015 US$),NY.GDP.MKTP.KD,7415213718,Togo,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.231181622,Togo,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,49.71414264,Togo,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Togo,"Population ages 15-64, total",SP.POP.1564.TO,5009380,Togo,2.37825003,8878379,75,2.144441191,Togo,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,31.4906633,Togo,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.09846491,Togo,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,48.41083819,Services,Africa,Sub-Saharan Africa
Trinidad and Tobago,2011,3825,3.728066542,TTO,High income,High income,0.7592206,0.4440974,cc,-0.13505049,Trinidad and Tobago,30.41274834,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Trinidad and Tobago,51.11,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Trinidad and Tobago,74.905,23.795,Trinidad and Tobago,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Trinidad and Tobago,GDP (constant 2015 US$),NY.GDP.MKTP.KD,23577323737,Trinidad and Tobago,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.850788355,Trinidad and Tobago,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.57265931,Trinidad and Tobago,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Trinidad and Tobago,"Population ages 15-64, total",SP.POP.1564.TO,974403,Trinidad and Tobago,0.77899411,1328019,100,2.243568865,Trinidad and Tobago,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.722123299,Trinidad and Tobago,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.57481176,Trinidad and Tobago,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,67.70291692,Services,Americas,Latin America and the Caribbean
Trinidad and Tobago,2017,3877,3.718249344,TTO,High income,High income,0.807833493,0.3619771,cc,-0.393758774,Trinidad and Tobago,26.04404068,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Trinidad and Tobago,51.621,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Trinidad and Tobago,71.932,20.311,Trinidad and Tobago,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Trinidad and Tobago,GDP (constant 2015 US$),NY.GDP.MKTP.KD,23792567179,Trinidad and Tobago,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.529951572,Trinidad and Tobago,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.669879,Trinidad and Tobago,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Trinidad and Tobago,"Population ages 15-64, total",SP.POP.1564.TO,973222,Trinidad and Tobago,0.202027128,1356633,100,2.755471432,Trinidad and Tobago,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.18692349,Trinidad and Tobago,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.83502645,Trinidad and Tobago,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.97805006,Services,Americas,Latin America and the Caribbean
Tunisia,2014,12367,1.575840393,TUN,Middle East & North Africa (excluding high income),Lower middle income,0.274323106,0.1031406,cc,-0.019062787,Tunisia,33.69132614,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tunisia,25.733,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Tunisia,70.248,44.515,Tunisia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Tunisia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,45340730385,Tunisia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,Tunisia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.21943295,Tunisia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tunisia,"Population ages 15-64, total",SP.POP.1564.TO,7738809,Tunisia,1.186033545,11274288,75,0.815454274,Tunisia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,14.86730399,Tunisia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.54642561,Tunisia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,51.5862992,Services,Africa,Northern Africa
Tunisia,2017,11781,1.479291241,TUN,Middle East & North Africa (excluding high income),Lower middle income,0.369065672,0.183410808,cc,-0.159596652,Tunisia,33.218647,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tunisia,26.477,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Tunisia,69.345,42.868,Tunisia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Tunisia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,47326964920,Tunisia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,Tunisia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.32984856,Tunisia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tunisia,"Population ages 15-64, total",SP.POP.1564.TO,7879518,Tunisia,1.051160255,11650498,75,0.862050974,Tunisia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,14.8122965,Tunisia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.28974931,Tunisia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,51.89795419,Services,Africa,Northern Africa
Tunisia,2021,14130,1.73836553,TUN,Middle East & North Africa (excluding high income),Lower middle income,0.36853236,0.137770176,cc,-0.26232934,,33.45498657,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Tunisia,27.428,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Tunisia,66.562,39.134,Tunisia,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Tunisia,GDP (constant 2015 US$),NY.GDP.MKTP.KD,47020260422,Tunisia,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.679846764,Tunisia,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.47909213,Tunisia,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Tunisia,"Population ages 15-64, total",SP.POP.1564.TO,8010043,Tunisia,0.620790375,12048622,75,0.923779205,Tunisia,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,13.17864825,Tunisia,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.99844063,Tunisia,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,52.82293962,Services,Africa,Northern Africa
Uganda,2011,14661,0.903181928,UGA,Sub-Saharan Africa (excluding high income),Low income,0.204614192,0.163309887,cc,-0.936401606,Uganda,36.86300659,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uganda,77.925,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uganda,82.506,4.581,Uganda,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uganda,GDP (constant 2015 US$),NY.GDP.MKTP.KD,27234530260,Uganda,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.298909903,Uganda,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.65421823,Uganda,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uganda,"Population ages 15-64, total",SP.POP.1564.TO,16271148,Uganda,2.931949137,33354543,75,1.921594681,Uganda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,74.60279731,Uganda,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.656263384,Uganda,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,18.74093166,Agriculture,Africa,Sub-Saharan Africa
Uganda,2014,16757,0.930778662,UGA,Sub-Saharan Africa (excluding high income),Low income,0.444471538,0.167783633,cc,-1.097787857,Uganda,35.36254883,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uganda,75.641,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uganda,78.849,3.208,Uganda,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uganda,GDP (constant 2015 US$),NY.GDP.MKTP.KD,30789849488,Uganda,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.914720058,Uganda,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.59356313,Uganda,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uganda,"Population ages 15-64, total",SP.POP.1564.TO,18048050,Uganda,2.951444999,36395539,75,2.034598759,Uganda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,73.06585538,Uganda,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,6.734724955,Uganda,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,20.19941967,Agriculture,Africa,Sub-Saharan Africa
Uganda,2017,17423,0.850206523,UGA,Sub-Saharan Africa (excluding high income),Low income,0.591991484,0.127026334,cc,-1.069442272,Uganda,34.13985825,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Uganda,67.249,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Uganda,72.753,5.504,Uganda,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Uganda,GDP (constant 2015 US$),NY.GDP.MKTP.KD,34998276802,Uganda,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.253639936,Uganda,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,50.5310848,Uganda,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Uganda,"Population ages 15-64, total",SP.POP.1564.TO,20536342,Uganda,3.490595909,40177388,75,2.030647189,Uganda,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,70.70547339,Uganda,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,7.004958207,Uganda,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,22.2895684,Agriculture,Africa,Sub-Saharan Africa
Ukraine,2011,34468,1.070460979,UKR,Europe & Central Asia (excluding high income),Lower middle income,0.412685752,0.054113757,cc,-1.086713314,Ukraine,46.45941544,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Ukraine,51.523,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Ukraine,61.907,10.384,Ukraine,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Ukraine,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.12E+11,Ukraine,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.937709808,Ukraine,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.50722795,Ukraine,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ukraine,"Population ages 15-64, total",SP.POP.1564.TO,32955424,Ukraine,-0.319413471,46307853,75,1.343534757,Ukraine,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,16.14819844,Ukraine,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.00768547,Ukraine,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,56.84411124,Services,Europe,Eastern Europe
Ukraine,2014,33406,1.060429936,UKR,Europe & Central Asia (excluding high income),Lower middle income,0.527148128,0.078410253,cc,-1.024744391,Ukraine,45.98168945,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Ukraine,50.648,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Ukraine,62.983,12.335,Ukraine,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Ukraine,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1.01E+11,Ukraine,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.874939919,Ukraine,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.44036354,Ukraine,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ukraine,"Population ages 15-64, total",SP.POP.1564.TO,32353159,Ukraine,-0.335269423,45972380,100,1.748855928,Ukraine,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,14.77261903,Ukraine,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.14021685,Ukraine,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,59.08716412,Services,Europe,Eastern Europe
Ukraine,2017,51349,1.678953895,UKR,Europe & Central Asia (excluding high income),Lower middle income,0.629023314,0.129224017,cc,-0.832255304,Ukraine,45.23542404,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,Ukraine,49.785,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,Ukraine,64.049,14.264,Ukraine,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,Ukraine,GDP (constant 2015 US$),NY.GDP.MKTP.KD,95453762636,Ukraine,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.417079926,Ukraine,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,53.39995842,Ukraine,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,Ukraine,"Population ages 15-64, total",SP.POP.1564.TO,31194122,Ukraine,-0.397112648,45436041,100,1.718333639,Ukraine,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,15.40813601,Ukraine,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.29501794,Ukraine,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,60.29685115,Services,Europe,Eastern Europe
United Arab Emirates,2011,9644,1.31264015,ARE,High income,High income,0.597323716,0.191560686,cc,1.070487618,United Arab Emirates,24.2628994,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Arab Emirates,43.962,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,United Arab Emirates,91.638,47.676,United Arab Emirates,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,United Arab Emirates,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.11E+11,United Arab Emirates,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,United Arab Emirates,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,33.9645505,United Arab Emirates,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Arab Emirates,"Population ages 15-64, total",SP.POP.1564.TO,5807900,United Arab Emirates,3.359320963,7104538,75,1.482929162,United Arab Emirates,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.252852432,United Arab Emirates,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.08588159,United Arab Emirates,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.66124369,Services,Asia,Western Asia
United Arab Emirates,2014,15661,2.082163908,ARE,High income,High income,0.837433279,0.321166784,cc,1.198809981,United Arab Emirates,23.46219444,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Arab Emirates,47.143,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,United Arab Emirates,92.07,44.927,United Arab Emirates,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,United Arab Emirates,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.47E+11,United Arab Emirates,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,United Arab Emirates,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,34.89370665,United Arab Emirates,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Arab Emirates,"Population ages 15-64, total",SP.POP.1564.TO,6581427,United Arab Emirates,4.652922109,8059440,75,1.636785264,United Arab Emirates,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.356248135,United Arab Emirates,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,29.81851679,United Arab Emirates,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,67.82523507,Services,Asia,Western Asia
United Arab Emirates,2017,16285,2.122823698,ARE,High income,High income,0.88210392,0.286678821,cc,1.095753789,United Arab Emirates,22.699543,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.FE.ZS,United Arab Emirates,50.926,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,United Arab Emirates,92.135,41.209,United Arab Emirates,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,United Arab Emirates,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3.94E+11,United Arab Emirates,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,,United Arab Emirates,"Population, female (% of total population)",SP.POP.TOTL.FE.ZS,35.27184334,United Arab Emirates,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,United Arab Emirates,"Population ages 15-64, total",SP.POP.1564.TO,7540665,United Arab Emirates,3.173797859,9223225,75,1.826245148,United Arab Emirates,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.63825648,United Arab Emirates,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,33.47721475,United Arab Emirates,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,64.88452877,Services,Asia,Western Asia
